sub_iri,category,o2,sub_label,super_iri,o1,super_label,
http://purl.obolibrary.org/obo/HP_0002352,o_not_o2,hp_no.owl,Leukoencephalopathy,http://purl.obolibrary.org/obo/HP_0002500,hp.owl,Abnormality of the cerebral white matter,
http://purl.obolibrary.org/obo/HP_0012202,o_not_o2,hp_no.owl,Increased serum bile acid concentration,http://purl.obolibrary.org/obo/HP_0003077,hp.owl,Hyperlipidemia,
http://purl.obolibrary.org/obo/HP_0009637,o_not_o2,hp_no.owl,Absent proximal phalanx of thumb,http://purl.obolibrary.org/obo/HP_0010242,hp.owl,Aplasia of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0008368,o_not_o2,hp_no.owl,Tarsal synostosis,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0004976,o_not_o2,hp_no.owl,Knee dislocation,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0030416,o_not_o2,hp_no.owl,Vulvar neoplasm,http://purl.obolibrary.org/obo/HP_0000055,hp.owl,Abnormality of female external genitalia,
http://purl.obolibrary.org/obo/HP_0005848,o_not_o2,hp_no.owl,Bifid thumb distal phalanx,http://purl.obolibrary.org/obo/HP_0009832,hp.owl,Abnormal distal phalanx morphology of finger,
http://purl.obolibrary.org/obo/HP_0000890,o_not_o2,hp_no.owl,Long clavicles,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0410270,o_not_o2,hp_no.owl,Esophageal hemangioma,http://purl.obolibrary.org/obo/HP_0025031,hp.owl,Abnormality of the digestive system,
http://purl.obolibrary.org/obo/HP_0007700,o_not_o2,hp_no.owl,Anterior segment developmental abnormality,http://purl.obolibrary.org/obo/HP_0000593,hp.owl,Abnormal anterior chamber morphology,
http://purl.obolibrary.org/obo/HP_0009663,o_not_o2,hp_no.owl,Abnormality of the epiphysis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0010245,hp.owl,Abnormality of the epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0009665,o_not_o2,hp_no.owl,Bracket epiphysis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0010269,hp.owl,Bracket epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0008420,o_not_o2,hp_no.owl,Punctate vertebral calcifications,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_3000072,o_not_o2,hp_no.owl,Abnormal levator palpebrae superioris morphology,http://purl.obolibrary.org/obo/HP_0011805,hp.owl,Abnormal muscle morphology,
http://purl.obolibrary.org/obo/HP_0008114,o_not_o2,hp_no.owl,Metatarsal diaphyseal endosteal sclerosis,http://purl.obolibrary.org/obo/HP_0003034,hp.owl,Diaphyseal sclerosis,
http://purl.obolibrary.org/obo/HP_0010627,o_not_o2,hp_no.owl,Anterior pituitary hypoplasia,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0025004,o_not_o2,hp_no.owl,Hallux rigidus,http://purl.obolibrary.org/obo/HP_0001369,hp.owl,Arthritis,
http://purl.obolibrary.org/obo/HP_0012429,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the cerebral white matter,http://purl.obolibrary.org/obo/HP_0002977,hp.owl,Aplasia/Hypoplasia involving the central nervous system,
http://purl.obolibrary.org/obo/HP_0010046,o_not_o2,hp_no.owl,Aplasia of the 5th metacarpal,http://purl.obolibrary.org/obo/HP_0009823,hp.owl,Aplasia involving bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0008697,o_not_o2,hp_no.owl,Hypoplasia of the fallopian tube,http://purl.obolibrary.org/obo/HP_0003241,hp.owl,External genital hypoplasia,
http://purl.obolibrary.org/obo/HP_0003917,o_not_o2,hp_no.owl,Pointed humeral metaphysis,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0010043,o_not_o2,hp_no.owl,Aplasia of the 4th metacarpal,http://purl.obolibrary.org/obo/HP_0009823,hp.owl,Aplasia involving bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0000775,o_not_o2,hp_no.owl,Abnormality of the diaphragm,http://purl.obolibrary.org/obo/HP_0009131,hp.owl,Abnormality of the musculature of the thorax,
http://purl.obolibrary.org/obo/HP_0003870,o_not_o2,hp_no.owl,Crumpled humerus,http://purl.obolibrary.org/obo/HP_0003084,hp.owl,Fractures of the long bones,
http://purl.obolibrary.org/obo/HP_0005645,o_not_o2,hp_no.owl,Intervertebral disk calcification,http://purl.obolibrary.org/obo/HP_0001367,hp.owl,Abnormal joint morphology,
http://purl.obolibrary.org/obo/HP_0410167,o_not_o2,hp_no.owl,Abnormality of the chest musculature,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0010120,o_not_o2,hp_no.owl,Pseudoepiphyses of the hallux,http://purl.obolibrary.org/obo/HP_0010057,hp.owl,Abnormality of the phalanges of the hallux,
http://purl.obolibrary.org/obo/HP_0003910,o_not_o2,hp_no.owl,Enlarged humeral metaphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0000265,o_not_o2,hp_no.owl,Mastoiditis,http://purl.obolibrary.org/obo/HP_0002754,hp.owl,Osteomyelitis,
http://purl.obolibrary.org/obo/HP_0000870,o_not_o2,hp_no.owl,Prolactin excess,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0003911,o_not_o2,hp_no.owl,Flared humeral metaphysis,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0010029,o_not_o2,hp_no.owl,Curved 1st metacarpal,http://purl.obolibrary.org/obo/HP_0005916,hp.owl,Abnormal metacarpal morphology,
http://purl.obolibrary.org/obo/HP_0030088,o_not_o2,hp_no.owl,Increased serum testosterone level,http://purl.obolibrary.org/obo/HP_0003077,hp.owl,Hyperlipidemia,
http://purl.obolibrary.org/obo/HP_0410168,o_not_o2,hp_no.owl,Abnormality of the back musculature,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0009779,o_not_o2,hp_no.owl,3-4 toe syndactyly,http://purl.obolibrary.org/obo/HP_0010320,hp.owl,Abnormality of the 3rd toe,
http://purl.obolibrary.org/obo/HP_0500026,o_not_o2,hp_no.owl,Hypoplasia of the musculature of the pelvis,http://purl.obolibrary.org/obo/HP_0011805,hp.owl,Abnormal muscle morphology,
http://purl.obolibrary.org/obo/HP_0010028,o_not_o2,hp_no.owl,Bullet-shaped 1st metacarpal,http://purl.obolibrary.org/obo/HP_0005916,hp.owl,Abnormal metacarpal morphology,
http://purl.obolibrary.org/obo/HP_0010145,o_not_o2,hp_no.owl,Pseudoepiphysis of the distal phalanx of the hallux,http://purl.obolibrary.org/obo/HP_0010053,hp.owl,Abnormality of the distal phalanx of the hallux,
http://purl.obolibrary.org/obo/HP_0008119,o_not_o2,hp_no.owl,Deformed tarsal bones,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0012610,o_not_o2,hp_no.owl,Abnormality of urinary uric acid concentration,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0012054,o_not_o2,hp_no.owl,Choroidal melanoma,http://purl.obolibrary.org/obo/HP_0100742,hp.owl,Vascular neoplasm,
http://purl.obolibrary.org/obo/HP_0008117,o_not_o2,hp_no.owl,Shortening of the talar neck,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0007385,o_not_o2,hp_no.owl,Aplasia cutis congenita of scalp,http://purl.obolibrary.org/obo/HP_0001965,hp.owl,Abnormality of the scalp,
http://purl.obolibrary.org/obo/HP_0011373,o_not_o2,hp_no.owl,Incomplete partition of the cochlea,http://purl.obolibrary.org/obo/HP_0002648,hp.owl,Abnormality of calvarial morphology,
http://purl.obolibrary.org/obo/HP_0010193,o_not_o2,hp_no.owl,Duplication of distal phalanx of toe,http://purl.obolibrary.org/obo/HP_0010181,hp.owl,Duplication of phalanx of toe,
http://purl.obolibrary.org/obo/HP_0010040,o_not_o2,hp_no.owl,Aplasia of the 3rd metacarpal,http://purl.obolibrary.org/obo/HP_0009823,hp.owl,Aplasia involving bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0009183,o_not_o2,hp_no.owl,Joint contracture of the 5th finger,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0010289,o_not_o2,hp_no.owl,Cleft of alveolar ridge of maxilla,http://purl.obolibrary.org/obo/HP_0002648,hp.owl,Abnormality of calvarial morphology,
http://purl.obolibrary.org/obo/HP_0000769,o_not_o2,hp_no.owl,Abnormality of the breast,http://purl.obolibrary.org/obo/HP_0000765,hp.owl,Abnormality of the thorax,
http://purl.obolibrary.org/obo/HP_0005045,o_not_o2,hp_no.owl,Diaphyseal cortical sclerosis,http://purl.obolibrary.org/obo/HP_0005652,hp.owl,Cortical sclerosis,
http://purl.obolibrary.org/obo/HP_0001498,o_not_o2,hp_no.owl,Carpal bone hypoplasia,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0003906,o_not_o2,hp_no.owl,Broad humeral epiphyseal plate,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0010037,o_not_o2,hp_no.owl,Aplasia of the 2nd metacarpal,http://purl.obolibrary.org/obo/HP_0009823,hp.owl,Aplasia involving bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0000058,o_not_o2,hp_no.owl,Abnormality of the labia,http://purl.obolibrary.org/obo/HP_0001574,hp.owl,Abnormality of the integument,
http://purl.obolibrary.org/obo/HP_0000926,o_not_o2,hp_no.owl,Platyspondyly,http://purl.obolibrary.org/obo/HP_0010674,hp.owl,Abnormality of the curvature of the vertebral column,
http://purl.obolibrary.org/obo/HP_0410154,o_not_o2,hp_no.owl,Increased level of myristic acid in serum,http://purl.obolibrary.org/obo/HP_0045016,hp.owl,Elevated serum long-chain fatty acids,
http://purl.obolibrary.org/obo/HP_0003901,o_not_o2,hp_no.owl,Stippled calcification of the humeral epiphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0002974,o_not_o2,hp_no.owl,Radioulnar synostosis,http://purl.obolibrary.org/obo/HP_0040073,hp.owl,Abnormal forearm bone morphology,
http://purl.obolibrary.org/obo/HP_0008055,o_not_o2,hp_no.owl,Aplasia/Hypoplasia affecting the uvea,http://purl.obolibrary.org/obo/HP_0008062,hp.owl,Aplasia/Hypoplasia affecting the anterior segment of the eye,
http://purl.obolibrary.org/obo/HP_0003900,o_not_o2,hp_no.owl,Small humeral epiphyses,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0008049,o_not_o2,hp_no.owl,Abnormality of the extraocular muscles,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0040097,o_not_o2,hp_no.owl,Neoplasm of the ceruminal gland,http://purl.obolibrary.org/obo/HP_0000971,hp.owl,Abnormality of the sweat gland,
http://purl.obolibrary.org/obo/HP_0009186,o_not_o2,hp_no.owl,Contracture of the metacarpophalangeal joint of the 5th finger,http://purl.obolibrary.org/obo/HP_0011911,hp.owl,Abnormality of metacarpophalangeal joint,
http://purl.obolibrary.org/obo/HP_0005067,o_not_o2,hp_no.owl,Proximal fibular overgrowth,http://purl.obolibrary.org/obo/HP_0010594,hp.owl,Abnormality of the proximal fibular epiphysis,
http://purl.obolibrary.org/obo/HP_0010016,o_not_o2,hp_no.owl,Bracket epiphysis of the 1st metacarpal,http://purl.obolibrary.org/obo/HP_0005916,hp.owl,Abnormal metacarpal morphology,
http://purl.obolibrary.org/obo/HP_0002570,o_not_o2,hp_no.owl,Steatorrhea,http://purl.obolibrary.org/obo/HP_0003549,hp.owl,Abnormality of connective tissue,
http://purl.obolibrary.org/obo/HP_0500138,o_not_o2,hp_no.owl,Hyperserinemia,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0003484,o_not_o2,hp_no.owl,Upper limb muscle weakness,http://purl.obolibrary.org/obo/HP_0003325,hp.owl,Limb-girdle muscle weakness,
http://purl.obolibrary.org/obo/HP_0006101,o_not_o2,hp_no.owl,Finger syndactyly,http://purl.obolibrary.org/obo/HP_0001167,hp.owl,Abnormality of finger,
http://purl.obolibrary.org/obo/HP_0001238,o_not_o2,hp_no.owl,Slender finger,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0010499,o_not_o2,hp_no.owl,Patellar subluxation,http://purl.obolibrary.org/obo/HP_0002999,hp.owl,Patellar dislocation,
http://purl.obolibrary.org/obo/HP_0006461,o_not_o2,hp_no.owl,Proximal femoral epiphysiolysis,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0004629,o_not_o2,hp_no.owl,Small cervical vertebral bodies,http://purl.obolibrary.org/obo/HP_0003319,hp.owl,Abnormality of the cervical spine,
http://purl.obolibrary.org/obo/HP_0001245,o_not_o2,hp_no.owl,Small thenar eminence,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0007519,o_not_o2,hp_no.owl,Lack of subcutaneous fatty tissue,http://purl.obolibrary.org/obo/HP_0001001,hp.owl,Abnormality of subcutaneous fat tissue,
http://purl.obolibrary.org/obo/HP_0030755,o_not_o2,hp_no.owl,Craniofacial teratoma,http://purl.obolibrary.org/obo/HP_0000924,hp.owl,Abnormality of the skeletal system,
http://purl.obolibrary.org/obo/HP_0006108,o_not_o2,hp_no.owl,Tapered metacarpals,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0005995,o_not_o2,hp_no.owl,Decreased adipose tissue around neck,http://purl.obolibrary.org/obo/HP_0000464,hp.owl,Abnormality of the neck,
http://purl.obolibrary.org/obo/HP_0003835,o_not_o2,hp_no.owl,Shoulder subluxation,http://purl.obolibrary.org/obo/HP_0003834,hp.owl,Shoulder dislocation,
http://purl.obolibrary.org/obo/HP_0100494,o_not_o2,hp_no.owl,Abnormal mast cell morphology,http://purl.obolibrary.org/obo/HP_0020047,hp.owl,Abnormal myeloid cell morphology,
http://purl.obolibrary.org/obo/HP_0001101,o_not_o2,hp_no.owl,Iritis,http://purl.obolibrary.org/obo/HP_0000554,hp.owl,Uveitis,
http://purl.obolibrary.org/obo/HP_0010692,o_not_o2,hp_no.owl,2-5 finger syndactyly,http://purl.obolibrary.org/obo/HP_0010709,hp.owl,2-4 finger syndactyly,
http://purl.obolibrary.org/obo/HP_0000230,o_not_o2,hp_no.owl,Gingivitis,http://purl.obolibrary.org/obo/HP_0010280,hp.owl,Stomatitis,
http://purl.obolibrary.org/obo/HP_0100852,o_not_o2,hp_no.owl,Abnormal fear/anxiety-related behavior,http://purl.obolibrary.org/obo/HP_0100851,hp.owl,Abnormal emotion/affect behavior,
http://purl.obolibrary.org/obo/HP_0010134,o_not_o2,hp_no.owl,Pseudoepiphysis of the proximal phalanx of the hallux,http://purl.obolibrary.org/obo/HP_0010052,hp.owl,Abnormality of the proximal phalanx of the hallux,
http://purl.obolibrary.org/obo/HP_0009158,o_not_o2,hp_no.owl,Enlarged epiphysis of the proximal phalanx of the 5th finger,http://purl.obolibrary.org/obo/HP_0010271,hp.owl,Enlarged epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0025058,o_not_o2,hp_no.owl,Hypothalamic atrophy,http://purl.obolibrary.org/obo/HP_0007367,hp.owl,Atrophy/Degeneration affecting the central nervous system,
http://purl.obolibrary.org/obo/HP_0012326,o_not_o2,hp_no.owl,Abnormal celiac artery morphology,http://purl.obolibrary.org/obo/HP_0001679,hp.owl,Abnormal aortic morphology,
http://purl.obolibrary.org/obo/HP_0200049,o_not_o2,hp_no.owl,Upper limb hypertonia,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0010918,o_not_o2,hp_no.owl,Abnormality of cysteine metabolism,http://purl.obolibrary.org/obo/HP_0010894,hp.owl,Abnormality of serine family amino acid metabolism,
http://purl.obolibrary.org/obo/HP_0010897,o_not_o2,hp_no.owl,Hypersarcosinuria,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0045061,o_not_o2,hp_no.owl,Decreased carnitine level in liver,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0002346,o_not_o2,hp_no.owl,Head tremor,http://purl.obolibrary.org/obo/HP_0000234,hp.owl,Abnormality of the head,
http://purl.obolibrary.org/obo/HP_0009664,o_not_o2,hp_no.owl,Absent epiphysis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0010268,hp.owl,Absent epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0001933,o_not_o2,hp_no.owl,Subcutaneous hemorrhage,http://purl.obolibrary.org/obo/HP_0011029,hp.owl,Internal hemorrhage,
http://purl.obolibrary.org/obo/HP_0100107,o_not_o2,hp_no.owl,Pseudoepiphysis of the distal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010356,hp.owl,Abnormality of the distal phalanx of the 2nd toe,
http://purl.obolibrary.org/obo/HP_0003997,o_not_o2,hp_no.owl,Hypoplastic radial head,http://purl.obolibrary.org/obo/HP_0009824,hp.owl,Upper limb undergrowth,
http://purl.obolibrary.org/obo/HP_0001225,o_not_o2,hp_no.owl,Wrist swelling,http://purl.obolibrary.org/obo/HP_0005922,hp.owl,Abnormal hand morphology,
http://purl.obolibrary.org/obo/HP_0007190,o_not_o2,hp_no.owl,Neuronal loss in the cerebral cortex,http://purl.obolibrary.org/obo/HP_0002529,hp.owl,Neuronal loss in central nervous system,
http://purl.obolibrary.org/obo/HP_0003319,o_not_o2,hp_no.owl,Abnormality of the cervical spine,http://purl.obolibrary.org/obo/HP_0000464,hp.owl,Abnormality of the neck,
http://purl.obolibrary.org/obo/HP_0000029,o_not_o2,hp_no.owl,Testicular atrophy,http://purl.obolibrary.org/obo/HP_0008734,hp.owl,Decreased testicular size,
http://purl.obolibrary.org/obo/HP_0000301,o_not_o2,hp_no.owl,Abnormality of facial musculature,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0008687,o_not_o2,hp_no.owl,Hypoplasia of the prostate,http://purl.obolibrary.org/obo/HP_0003241,hp.owl,External genital hypoplasia,
http://purl.obolibrary.org/obo/HP_0500151,o_not_o2,hp_no.owl,Hypercystinemia,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0012789,o_not_o2,hp_no.owl,Hypoplasia of the calcaneus,http://purl.obolibrary.org/obo/HP_0009816,hp.owl,Lower limb undergrowth,
http://purl.obolibrary.org/obo/HP_0010456,o_not_o2,hp_no.owl,Abnormality of the greater sacrosciatic notch,http://purl.obolibrary.org/obo/HP_0003272,hp.owl,Abnormality of the hip bone,
http://purl.obolibrary.org/obo/HP_0500153,o_not_o2,hp_no.owl,Hyperargininemia,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0410170,o_not_o2,hp_no.owl,Hippocampal atrophy,http://purl.obolibrary.org/obo/HP_0007369,hp.owl,Atrophy/Degeneration affecting the cerebrum,
http://purl.obolibrary.org/obo/HP_0008249,o_not_o2,hp_no.owl,Thyroid hyperplasia,http://purl.obolibrary.org/obo/HP_0000853,hp.owl,Goiter,
http://purl.obolibrary.org/obo/HP_0006339,o_not_o2,hp_no.owl,Conical mandibular incisor,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0100708,o_not_o2,hp_no.owl,Abnormality of the microglia,http://purl.obolibrary.org/obo/HP_0010974,hp.owl,Abnormality of myeloid leukocytes,
http://purl.obolibrary.org/obo/HP_0410211,o_not_o2,hp_no.owl,Abnormal blood gas level in cord blood,http://purl.obolibrary.org/obo/HP_0012415,hp.owl,Abnormal blood gas level,
http://purl.obolibrary.org/obo/HP_0010824,o_not_o2,hp_no.owl,Abnormal fifth cranial nerve morphology,http://purl.obolibrary.org/obo/HP_0045010,hp.owl,Abnormality of peripheral nerves,
http://purl.obolibrary.org/obo/HP_0010825,o_not_o2,hp_no.owl,Abnormality of the eleventh cranial nerve,http://purl.obolibrary.org/obo/HP_0045010,hp.owl,Abnormality of peripheral nerves,
http://purl.obolibrary.org/obo/HP_0005303,o_not_o2,hp_no.owl,Aortic arch calcification,http://purl.obolibrary.org/obo/HP_0012303,hp.owl,Abnormal aortic arch morphology,
http://purl.obolibrary.org/obo/HP_0001392,o_not_o2,hp_no.owl,Abnormality of the liver,http://purl.obolibrary.org/obo/HP_0000818,hp.owl,Abnormality of the endocrine system,
http://purl.obolibrary.org/obo/HP_0010904,o_not_o2,hp_no.owl,Abnormality of histidine metabolism,http://purl.obolibrary.org/obo/HP_0004338,hp.owl,Abnormality of aromatic amino acid family metabolism,
http://purl.obolibrary.org/obo/HP_0000598,o_not_o2,hp_no.owl,Abnormality of the ear,http://purl.obolibrary.org/obo/HP_0000234,hp.owl,Abnormality of the head,
http://purl.obolibrary.org/obo/HP_0410032,o_not_o2,hp_no.owl,Cleft of uvula,http://purl.obolibrary.org/obo/HP_0000172,hp.owl,Abnormality of the uvula,
http://purl.obolibrary.org/obo/HP_0012688,o_not_o2,hp_no.owl,Abnormality of pineal physiology,http://purl.obolibrary.org/obo/HP_0031072,hp.owl,Abnormal endocrine physiology,
http://purl.obolibrary.org/obo/HP_0030972,o_not_o2,hp_no.owl,Abnormal systemic blood pressure,http://purl.obolibrary.org/obo/HP_0002597,hp.owl,Abnormality of the vasculature,
http://purl.obolibrary.org/obo/HP_0008404,o_not_o2,hp_no.owl,Nail dystrophy,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
http://purl.obolibrary.org/obo/HP_0003163,o_not_o2,hp_no.owl,Elevated urinary delta-aminolevulinic acid,http://purl.obolibrary.org/obo/HP_0003355,hp.owl,Aminoaciduria,
http://purl.obolibrary.org/obo/HP_0009702,o_not_o2,hp_no.owl,Carpal synostosis,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0001468,o_not_o2,hp_no.owl,Aplasia/Hypoplasia involving the musculature of the upper arm,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0001436,o_not_o2,hp_no.owl,Abnormality of the foot musculature,http://purl.obolibrary.org/obo/HP_0001760,hp.owl,Abnormality of the foot,
http://purl.obolibrary.org/obo/HP_0001469,o_not_o2,hp_no.owl,Abnormality of the musculature of the pelvis,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0008467,o_not_o2,hp_no.owl,Thoracic hemivertebrae,http://purl.obolibrary.org/obo/HP_0000765,hp.owl,Abnormality of the thorax,
http://purl.obolibrary.org/obo/HP_0009701,o_not_o2,hp_no.owl,Metacarpal synostosis,http://purl.obolibrary.org/obo/HP_0003330,hp.owl,Abnormal bone structure,
http://purl.obolibrary.org/obo/HP_0004452,o_not_o2,hp_no.owl,Abnormality of the middle ear ossicles,http://purl.obolibrary.org/obo/HP_0000924,hp.owl,Abnormality of the skeletal system,
http://purl.obolibrary.org/obo/HP_0010827,o_not_o2,hp_no.owl,Abnormality of the seventh cranial nerve,http://purl.obolibrary.org/obo/HP_0045010,hp.owl,Abnormality of peripheral nerves,
http://purl.obolibrary.org/obo/HP_0010876,o_not_o2,hp_no.owl,Abnormality of circulating protein level,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0007486,o_not_o2,hp_no.owl,Cavernous hemangioma of the face,http://purl.obolibrary.org/obo/HP_0012289,hp.owl,Facial neoplasm,
http://purl.obolibrary.org/obo/HP_0006097,o_not_o2,hp_no.owl,3-4 finger syndactyly,http://purl.obolibrary.org/obo/HP_0004150,hp.owl,Abnormal 3rd finger morphology,
http://purl.obolibrary.org/obo/HP_0005848,o_not_o2,hp_no.owl,Bifid thumb distal phalanx,http://purl.obolibrary.org/obo/HP_0009944,hp.owl,Partial duplication of thumb phalanx,
http://purl.obolibrary.org/obo/HP_0000859,o_not_o2,hp_no.owl,Hyperaldosteronism,http://purl.obolibrary.org/obo/HP_0410175,hp.owl,Ketonemia,
http://purl.obolibrary.org/obo/HP_0410214,o_not_o2,hp_no.owl,Hypercapnia in cord blood,http://purl.obolibrary.org/obo/HP_0012416,hp.owl,Hypercapnia,
http://purl.obolibrary.org/obo/HP_0012681,o_not_o2,hp_no.owl,Abnormality of pineal morphology,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0002037,o_not_o2,hp_no.owl,Inflammation of the large intestine,http://purl.obolibrary.org/obo/HP_0100282,hp.owl,Acute colitis,
http://purl.obolibrary.org/obo/HP_0031813,o_not_o2,hp_no.owl,Colonic eosinophilia,http://purl.obolibrary.org/obo/HP_0100282,hp.owl,Acute colitis,
http://purl.obolibrary.org/obo/HP_0002688,o_not_o2,hp_no.owl,Absent frontal sinuses,http://purl.obolibrary.org/obo/HP_0002689,hp.owl,Absent paranasal sinuses,
http://purl.obolibrary.org/obo/HP_0000479,o_not_o2,hp_no.owl,Abnormal retinal morphology,http://purl.obolibrary.org/obo/HP_0012639,hp.owl,Abnormality of nervous system morphology,
http://purl.obolibrary.org/obo/HP_0030870,o_not_o2,hp_no.owl,Abnormality of spinal facet joint,http://purl.obolibrary.org/obo/HP_0008438,hp.owl,Vertebral arch anomaly,
http://purl.obolibrary.org/obo/HP_0010406,o_not_o2,hp_no.owl,Bullet-shaped middle phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010196,hp.owl,Bullet-shaped middle toe phalanx,
http://purl.obolibrary.org/obo/HP_0001131,o_not_o2,hp_no.owl,Corneal dystrophy,http://purl.obolibrary.org/obo/HP_0000482,hp.owl,Microcornea,
http://purl.obolibrary.org/obo/HP_0002494,o_not_o2,hp_no.owl,Abnormal rapid eye movement sleep,http://purl.obolibrary.org/obo/HP_0006979,hp.owl,Sleep-wake cycle disturbance,
